credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_all_other,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
1.0,0.004378415300546448,0.23603794606639478,0.5680428870673406,0.2630173564753004,0.054166666666666696,0.5206483974811373,0.005309108558432082,0.0617910447761194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0011475409836065572,0.10113903101236385,0.4743685926772594,0.25267022696929237,0.125,0.43823616448921476,0.0011338798153656038,0.008805970149253732,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.005239071038251366,0.8661827858124114,0.5606951759077465,0.5901201602136181,0.07083333333333341,0.1804616956242783,0.02862860176633462,0.13328358208955224,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0028688524590163933,0.15807976462189147,0.5169413826561167,0.2740320427236315,0.09999999999999998,0.1655713686069747,0.00209962405547977,0.07567164179104478,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.5129533678756477,0.49600907334531197,0.5343791722296395,0.09999999999999998,0.324783326715067,0.029562044097902945,0.05985074626865672,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.00394808743169399,0.21585340789857974,0.5548474677283759,0.07142857142857142,0.09999999999999998,0.2423138232346163,0.00376110171042747,0.14417910447761192,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.004378415300546448,0.1998983201185544,0.4629025566029279,0.585113484646195,0.07916666666666672,0.36257946285416137,0.0016283474923365793,0.13970149253731343,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.004808743169398906,0.20185619868681515,0.40702342244217915,0.8307743658210948,0.050000000000000044,0.09455596283214218,0.0025998895109076918,0.07552238805970149,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.3220223479399007,0.4367851802161413,0.2162883845126836,0.13750000000000007,0.27169358384952685,0.01656342479742976,0.027313432835820897,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.07137062316786917,0.4948676411690851,0.4125500667556742,0.06666666666666665,0.28698480428652706,0.00021286129477645008,0.008656716417910448,0.030303030303030304,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005027322404371585,0.20286218049260657,0.49366889794338675,0.5420560747663551,0.04166666666666674,0.19248611192573184,0.0016523668602296418,0.04582089552238806,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.5129317338583188,0.594160263454127,0.4342456608811749,0.050000000000000044,0.23028702064371726,0.012280523025877142,0.06492537313432836,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.0028688524590163933,0.1755816846409294,0.4567934792107893,0.20126835781041388,0.14583333333333337,0.2526201248802271,0.001194342362130899,0.020149253731343283,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00394808743169399,0.6277110127965213,0.5576472101908441,0.5817757009345794,0.07916666666666672,0.2131034877958445,0.02405746758006525,0.06238805970149253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0028688524590163933,0.280593204755157,0.44713171553214726,0.3054072096128171,0.09583333333333333,0.15640570415303467,0.005570008588994657,0.06522388059701494,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.5251549536491179,0.7474998970387257,0.19559412550066754,0.06666666666666665,0.12891586965955112,0.029877608896773867,0.10880597014925374,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0030806010928961756,0.3346890650859411,0.5018567829571725,0.7553404539385847,0.08750000000000002,0.3711724224228205,0.01296631739192734,0.06611940298507463,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.3395459019762675,0.42169239527082936,0.644192256341789,0.07500000000000007,0.10829849378943847,0.0047044830907791305,0.037611940298507465,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.1969560937618311,0.6934528857391691,0.12149532710280374,0.09166666666666667,0.1735868507114619,0.04866241109727927,0.14029850746268657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.3395459019762675,0.47977485622377336,0.7239652870493992,0.09166666666666667,0.29042103359821253,0.017775988748996777,0.06104477611940298,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004159836065573771,0.3400975694181531,0.5584153040263571,0.4312416555407209,0.0625,0.11517333870225487,0.022234480382388337,0.12014925373134329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.005887978142076503,0.5425054355468539,0.579067478508815,0.3858477970627503,0.04583333333333339,0.2560563541919126,0.011352050218700485,0.0682089552238806,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0023087431693989075,0.19059569266714982,0.4536574798369868,0.35680907877169554,0.10833333333333339,0.14781751716326658,0.0014693227118032003,0.019850746268656717,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.006536885245901641,0.7390612999881013,0.4658562487376283,0.4135514018691589,0.050000000000000044,0.2663674284164144,0.011044767960482342,0.05940298507462686,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0030806010928961756,0.15886940625439439,0.40930188045619653,0.08010680907877168,0.12916666666666665,0.2101278086818293,0.0011686664861072804,0.0526865671641791,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.4069683169816219,0.4331584313451611,0.6081441922563418,0.08750000000000002,0.1340702136270793,0.013334890450976055,0.05865671641791045,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0035109289617486347,0.3379125336679395,0.4403363466310317,0.7316421895861148,0.09166666666666667,0.14094505853989567,0.00748907325824382,0.02417910447761194,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0028688524590163933,0.5081289820113146,0.5680428870673406,0.2646862483311081,0.11250000000000004,0.1959223412374173,0.07158517060791364,0.05641791044776119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.004808743169398906,0.5300658755827663,0.6353704247862255,0.4208945260347129,0.06666666666666665,0.19420422658157457,0.02489317593193077,0.10761194029850746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004808743169398906,0.12892792627126895,0.4092281043696673,0.4272363150867824,0.04583333333333339,0.4553600405591139,0.005626329865433562,0.04686567164179104,0.09090909090909091,0.15384615384615385,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004808743169398906,0.7124081906389607,0.6698206842306518,0.2343124165554072,0.06666666666666665,0.20279718615023368,0.05133270220373559,0.08850746268656716,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.3395459019762675,0.5591732042648885,0.26201602136181573,0.09583333333333333,0.36773619311113503,0.014465457250080548,0.14238805970149254,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.00394808743169399,0.5202656657327982,0.5127971325420857,0.7486648865153538,0.08750000000000002,0.44865939340132727,0.0088084819842317,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0035928961748633885,0.34653368957348535,0.5169495679024845,0.05774365821094793,0.10833333333333339,0.1637410992635213,0.005834221635818344,0.02044776119402985,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.006099726775956284,0.35766439148917756,0.4948676411690851,0.6869158878504672,0.05833333333333335,0.3746086517345059,0.04653876767390643,0.13313432835820896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0032991803278688524,0.6895843023570262,0.5063424927852693,0.2736982643524699,0.10833333333333339,0.2286261764764026,0.010285258982622402,0.09880597014925374,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.004378415300546448,0.2649518102264,0.514888395662012,0.38384512683578104,0.05833333333333335,0.09971030679967036,0.02988423492929609,0.131044776119403,0.030303030303030304,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.00575136612021858,0.20620463616991358,0.5191307269159711,0.5066755674232309,0.04166666666666674,0.37398106265014247,0.03198385898477586,0.11388059701492537,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.002096994535519126,0.32738758423745495,0.49957399166169525,0.14419225634178906,0.14166666666666672,0.29729110593213787,0.04093314416010482,0.004029850746268657,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.2467792356701678,0.4743575725336986,0.2610146862483311,0.09166666666666667,0.24059332228932806,0.004895809779858352,0.031194029850746267,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0028688524590163933,0.15807976462189147,0.43677085531875304,0.4365821094793057,0.09166666666666667,0.21482160245168724,0.004980291694516709,0.07611940298507462,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.10264259521671878,0.36945764249725666,0.8124165554072096,0.050000000000000044,0.0597951625850366,0.008363709551177404,0.03686567164179105,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0028688524590163933,0.04606963990178156,0.44377432200422895,0.37016021361815754,0.07916666666666672,0.1340702136270793,0.003004905748828642,0.038955223880597016,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0035109289617486347,0.5153331097818209,0.5268327257352421,0.2606809078771695,0.09166666666666667,0.398662256916304,0.011877163296086748,0.1064179104477612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.792583858859671,0.5052275015046417,0.43825100133511347,0.0625,0.21825783176337268,0.02129938154268946,0.0826865671641791,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.7918050342358324,0.5268327257352421,0.832109479305741,0.13333333333333341,0.20966964477360459,0.0029427866939327903,0.00835820895522388,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.00394808743169399,0.5560807814207059,0.4403363466310317,0.5110146862483311,0.08333333333333337,0.16156482069945385,0.016237092695710224,0.06462686567164179,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.41673607580559674,0.5529501021220287,0.24699599465954605,0.07083333333333341,0.07393858696202951,0.009001465181441477,0.05611940298507463,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.006099726775956284,0.5449608965136782,0.5816959725529649,0.8277703604806408,0.04166666666666674,0.30932029481248247,0.029818802858139128,0.1064179104477612,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.12018778327041442,0.5268327257352421,0.6752336448598131,0.07916666666666672,0.2543382395360698,0.0037337693262732958,0.04582089552238806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.11864095103140178,0.49124089086561495,0.1692256341789052,0.1708333333333334,0.22347183250887445,0.0002857476525209155,0.0008955223880597015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.24976473006154876,0.4048380003392298,0.7169559412550066,0.08750000000000002,0.3328035813984452,0.006442988373797686,0.12477611940298507,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.26566573279825195,0.4403223726936294,0.4435914552736982,0.08333333333333337,0.28698480428652706,0.02514744992997112,0.06925373134328358,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.006099726775956284,0.35766439148917756,0.5396149949786715,0.2897196261682243,0.05833333333333335,0.29557299127629516,7.454286587502143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0037431693989071037,0.7676182028621804,0.5360778025011834,0.11114819759679573,0.125,0.21459252049757488,0.005489667944662689,0.010895522388059702,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0028688524590163933,0.5081289820113146,0.3965268424209689,0.42957276368491315,0.1166666666666667,0.32134471111393603,0.012305370647835483,0.04671641791044776,0.06060606060606061,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0023087431693989075,0.20788127251289928,0.36945764249725666,0.5333778371161548,0.12916666666666665,0.20491858051521855,0.0004828721200570833,0.032238805970149255,0.09090909090909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.00394808743169399,0.3412009043019244,0.46674223074868837,0.5897863818424566,0.09166666666666667,0.1959223412374173,0.022773673778884326,0.049850746268656716,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004590163934426231,0.3097666771231084,0.4331584313451611,0.3100801068090787,0.08333333333333337,0.3436802016398914,0.0032384733952370423,0.0691044776119403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.2643568747498567,0.4134876570152666,0.373497997329773,0.12083333333333335,0.1340725999165248,8.28254065278016e-06,0.00014925373134328358,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,0.0030806010928961756,0.1623849340703322,0.49770434759677395,0.18925233644859812,0.1166666666666667,0.09283546188685396,3.313016261112064e-05,0.002537313432835821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004590163934426231,0.27346479604530166,0.49148555295055885,0.017022696929238985,0.07500000000000007,0.21997594641921542,0.00022859812201673238,0.0011940298507462687,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.002096994535519126,0.08635218016809633,0.5044927187855155,0.10113484646194926,0.09583333333333333,0.36257946285416137,0.003713062974641345,0.10791044776119403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0028688524590163933,0.09507068915162202,0.40482009564998434,0.1652202937249666,0.08750000000000002,0.5378295440395645,0.0008241127949516258,0.003283582089552239,0.030303030303030304,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005457650273224045,0.4266336387335446,0.4649353311668176,0.3374499332443257,0.04166666666666674,0.2663674284164144,0.012459425903977193,0.11343283582089553,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.06861228595844106,0.4629025566029279,0.41488651535380505,0.05833333333333335,0.10143080774495856,0.004163633186152586,0.09373134328358208,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.00394808743169399,0.3412009043019244,0.5076499089800244,0.2937249666221629,0.08750000000000002,0.12204579732562575,0.022699130913009305,0.06044776119402985,0.06060606060606061,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.5884020033100047,0.4536574798369868,0.826101468624833,0.09166666666666667,0.3436802016398914,0.023287191299356694,0.14223880597014926,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.036529038259759644,0.38870901964386473,0.24098798397863816,0.07500000000000007,0.08424727489708585,0.0,0.0,0.06060606060606061,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.006318306010928963,0.9238049909677979,0.6110325630749724,0.5193591455273698,0.09166666666666667,0.6684062578836115,0.07897899464865049,0.08671641791044776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0035109289617486347,0.266942139820654,0.4948676411690851,0.2883845126835781,0.07500000000000007,0.23887759392293084,0.003109265761053672,0.07567164179104478,0.030303030303030304,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.21855766006468572,0.582345629569361,0.8020694259012016,0.04583333333333339,0.2612106981594407,0.03021056703101563,0.13776119402985074,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.3559228530942053,0.4504382657017656,0.06475300400534045,0.17500000000000004,0.65294083951977,0.003212797519213424,0.011791044776119404,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.4599608424286348,0.5324510536302032,0.3845126835781041,0.08750000000000002,0.23715709297764262,0.010159364364700144,0.06149253731343284,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.0032991803278688524,0.6542559520590177,0.4823929317700524,0.47863818424566085,0.13333333333333341,0.23200274901011445,0.004557882121224922,0.08208955223880597,0.12121212121212122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.3363007993769403,0.5284055292764827,0.46628838451268356,0.05833333333333335,0.19804134931295667,0.007764881861981399,0.13985074626865673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.004590163934426231,0.5275671465812845,0.46875026478229853,0.8324432576769025,0.0625,0.20107907149439097,0.006803278892193622,0.08119402985074627,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005457650273224045,0.3157376659058704,0.43018943305760105,0.3574766355140187,0.04166666666666674,0.25262251116967266,0.002497186006813218,0.12268656716417911,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.005669398907103824,0.42859151730180534,0.5209850175558715,0.6965954606141522,0.04166666666666674,0.17702308002314734,0.010012763395145934,0.09641791044776118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.00575136612021858,0.540926152281848,0.5268327257352421,0.10747663551401869,0.05833333333333335,0.17187350863451017,0.012537281786113326,0.06507462686567164,0.0,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.002096994535519126,0.22408515149220637,0.4568059361415582,0.7226301735647529,0.11250000000000004,0.15984431975416563,0.00444606782241239,0.02477611940298508,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005669398907103824,0.2800739883392646,0.42638950333964476,0.7767022696929239,0.04583333333333339,0.16156243441000834,0.009550597626720801,0.11477611940298509,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0056420765027322415,0.42835354311118806,0.5666031876076529,0.12783711615487317,0.125,0.3368077430165205,0.008370335583699628,0.10059701492537314,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0037295081967213114,0.8742955423107294,0.5464376642692299,0.4626168224299065,0.12083333333333335,0.2491862818579872,0.03814524097637902,0.030149253731343282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.004808743169398906,0.27479528811102577,0.45835458790580197,0.19025367156208278,0.054166666666666696,0.4622301128930393,0.0066533649063783016,0.10895522388059702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.18362953908726082,0.35114564370322165,0.39152202937249664,0.054166666666666696,0.19248611192573184,0.0010038439271169552,0.03417910447761194,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0013661202185792356,0.3220223479399007,0.5085207266547092,0.6759012016021362,0.13333333333333341,0.46051438452664206,0.007977743156757849,0.010149253731343283,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.3168950858329638,0.5169495679024845,0.4783044058744993,0.09583333333333333,0.2801099593737107,0.011448955944338014,0.1192537313432836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005669398907103824,0.020184538167815073,0.29628239659900113,0.5020026702269692,0.04166666666666674,0.1804616956242783,0.005427548889766838,0.14328358208955225,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004808743169398906,0.18362953908726082,0.35114564370322165,0.16755674232309745,0.07083333333333341,0.11345283775696663,0.0021650561266367335,0.07805970149253731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.006318306010928963,0.5851352666933487,0.4905043905912918,0.38317757009345793,0.04166666666666674,0.2715217723839426,0.013295134255842712,0.13164179104477614,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.0032991803278688524,0.3009940830962606,0.43131003110306665,0.596128170894526,0.10416666666666674,0.1426655594851839,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004159836065573771,0.23488052613930144,0.4629025566029279,0.32710280373831774,0.08333333333333337,0.2354413646112454,0.0046257989545777185,0.00955223880597015,0.030303030303030304,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004590163934426231,0.34606855820091514,0.43715714479919576,0.7520026702269693,0.05833333333333335,0.2199783327086609,0.0003379276586334305,0.0031343283582089556,0.09090909090909091,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0035109289617486347,0.08951074669810812,0.4403363466310317,0.1515353805073431,0.07500000000000007,0.20967203106305007,0.0038869963283497287,0.11223880597014926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005239071038251366,0.3510227481692213,0.4948676411690851,0.4185580774365821,0.07083333333333341,0.19420661287102006,0.023075158258645524,0.13343283582089555,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.18268845933345593,0.5560985584266003,0.27636849132176233,0.06666666666666665,0.3350944009395688,0.004604264348880491,0.0873134328358209,0.06060606060606061,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.19403550142243664,0.395575018884043,0.47930574098798395,0.09583333333333333,0.09971269308911584,0.004164461440217864,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.00394808743169399,0.0367778294590414,0.6353704247862255,0.2563417890520694,0.05833333333333335,0.1976428421827055,0.004431159249237385,0.1308955223880597,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0037295081967213114,0.2789490194381646,0.5396149949786715,0.5173564753004005,0.09583333333333333,0.1824112785236789,0.018357423102821943,0.1444776119402985,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0030806010928961756,0.17205533981632717,0.5574992640831071,0.6608811748998664,0.125,0.4244339767539449,0.012004714422139563,0.04417910447761194,0.18181818181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0032991803278688524,0.06783346133460254,0.4176569456174424,0.5881174899866488,0.08333333333333337,0.14094744482934118,0.01304914279845514,0.13208955223880597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.2721775720142352,0.33749255836084635,0.02002670226969292,0.125,0.07222047230618679,0.0016565081305560318,0.01701492537313433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.004590163934426231,0.3006912068536567,0.5474501451516569,0.671562082777036,0.05833333333333335,0.14953563181910928,0.021505616804943683,0.07835820895522388,0.030303030303030304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005457650273224045,0.9071684316419139,0.594160263454127,0.6595460614152203,0.06666666666666665,0.20623580175136463,0.034022192239425056,0.08955223880597014,0.0,0.07692307692307693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.1525414561857064,0.5529501021220287,0.14285714285714285,0.125,0.27667611635147077,0.011961645210745105,0.04223880597014926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0035109289617486347,0.2811340551883782,0.5480937398714782,0.3965287049399199,0.07500000000000007,0.2251350629656346,0.020057000444772433,0.11014925373134328,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.0037295081967213114,0.3395459019762675,0.5680428870673406,0.14786381842456606,0.07916666666666672,0.15297186113079472,0.01091224731003786,0.06999999999999999,0.06060606060606061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.005457650273224045,0.35177993877573094,0.5107176416228332,0.13851802403204272,0.04166666666666674,0.21654210339697547,0.009586212551527756,0.11283582089552238,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.2721775720142352,0.4176569456174424,0.21295060080106806,0.08333333333333337,0.07050235765034407,0.006410686465251843,0.05611940298507463,0.030303030303030304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0013661202185792356,0.14575919175311258,0.5268327257352421,0.5944592790387182,0.12916666666666665,0.448487581935743,0.059125744703936445,0.017313432835820895,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.004378415300546448,0.048103237530693274,0.5636796379220372,0.6421895861148197,0.054166666666666696,0.3024478361891116,0.028237665847523397,0.13985074626865673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0035109289617486347,0.25983536512812744,0.4403363466310317,0.6829105473965287,0.08750000000000002,0.151883721848761,0.009472741744584668,0.062089552238805974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
